"TIMESTAMP","RECORD","T_panel","T_air","RH_air","P_barometric","WindSpeed","WindDirection","Solar_kW","Solar_MJ_Tot","Rainfall_Tot"
"2018-04-22 18:15:00",1437,80.3,"NAN","NAN",423.7,1.493,273.7,0.346,0.1032725,0
"2018-04-22 18:20:00",1438,80.1,"NAN","NAN",423.8,1.094,252.5,0.326,0.1003073,0
"2018-04-22 18:25:00",1439,79.97,"NAN","NAN",423.8,2.388,182.9,0.303,0.09356467,0
"2018-04-22 18:30:00",1440,79.86,"NAN","NAN",423.8,0.434,221.1,0.253,0.08288201,0
"2018-04-22 18:35:00",1441,79.7,"NAN","NAN",423.9,0.219,164.5,0.207,0.06777193,0
"2018-04-22 18:40:00",1442,79.47,"NAN","NAN",424.1,0.879,282.5,0.261,0.07208765,0
"2018-04-22 18:45:00",1443,79.25,"NAN","NAN",424.2,1.699,222.6,0.246,0.07615965,0
"2018-04-22 18:50:00",1444,79.03,"NAN","NAN",424.3,0.924,158.8,0.228,0.07138698,0
"2018-04-22 18:55:00",1445,78.81,"NAN","NAN",424.3,0.627,199.2,0.214,0.06627011,0
"2018-04-22 19:00:00",1446,78.6,"NAN","NAN",424.5,1.114,119.9,0.193,0.06039491,0
"2018-04-22 19:05:00",1447,78.38,"NAN","NAN",424.5,2.669,100.3,0.177,0.05550281,0
"2018-04-22 19:10:00",1448,78.1,"NAN","NAN",424.6,1.15,116.9,0.161,0.05051859,0
"2018-04-22 19:15:00",1449,77.88,"NAN","NAN",424.8,1.885,101.8,0.146,0.04578893,0
"2018-04-22 19:20:00",1450,77.62,"NAN","NAN",424.9,2.123,70.49,0.131,0.04112832,0
"2018-04-22 19:25:00",1451,77.35,"NAN","NAN",425.2,1.976,68.62,0.117,0.0369035,0
"2018-04-22 19:30:00",1452,77.03,"NAN","NAN",425.4,1.842,52.32,0.103,0.03286101,0
"2018-04-22 19:35:00",1453,76.7,"NAN","NAN",425.7,1.516,56.85,0.089,0.02867607,0
"2018-04-22 19:40:00",1454,76.33,"NAN","NAN",426,1.754,56.66,0.075,0.02437928,0
"2018-04-22 19:45:00",1455,75.91,"NAN","NAN",426.2,1.039,63.54,0.061,0.02017388,0
"2018-04-22 19:50:00",1456,75.44,"NAN","NAN",426.7,1.993,59.12,0.046,0.01591766,0
"2018-04-22 19:55:00",1457,74.91,"NAN","NAN",427,1.676,73.4,0.015,0.008288971,0
"2018-04-22 20:00:00",1458,74.34,"NAN","NAN",427.5,2.257,67.46,0.01,0.003585793,0
"2018-04-22 20:05:00",1459,73.72,"NAN","NAN",428.3,1.552,76.99,0.008,0.00260056,0
"2018-04-22 20:10:00",1460,73.01,"NAN","NAN",429,1.565,70.69,0.005,0.001879421,0
"2018-04-22 20:15:00",1461,72.2,"NAN","NAN",429.7,2.051,75.75,0.002,0.001087099,0
"2018-04-22 20:20:00",1462,71.35,"NAN","NAN",430.5,1.81,83.3,0.001,0.0005588384,0
"2018-04-22 20:25:00",1463,70.56,"NAN","NAN",431.1,1.718,80.5,0.001,0.0002946724,0
"2018-04-22 20:30:00",1464,69.78,"NAN","NAN",431.6,2.009,73.74,0,0.0001422582,0
"2018-04-22 20:35:00",1465,69,"NAN","NAN",432.1,2.28,74.23,0,0.0001016187,0
"2018-04-22 20:40:00",1466,68.28,"NAN","NAN",432.4,2.571,75.48,0,1.016228E-05,0
"2018-04-22 20:45:00",1467,67.61,"NAN","NAN",432.7,2.019,76.73,0,0,0
"2018-04-22 20:50:00",1468,67,"NAN","NAN",433,3.446,77.84,0,0,0
"2018-04-22 20:55:00",1469,66.48,"NAN","NAN",433.2,3.682,77.08,0,0,0
"2018-04-22 21:00:00",1470,66.01,"NAN","NAN",433.4,3.156,79.28,0,0,0
"2018-04-22 21:05:00",1471,65.59,"NAN","NAN",433.5,3.126,76.1,0,0,0
"2018-04-22 21:10:00",1472,65.18,"NAN","NAN",433.7,3.773,73.62,0,0,0
"2018-04-22 21:15:00",1473,64.81,"NAN","NAN",433.7,2.169,67.07,0,0,0
"2018-04-22 21:20:00",1474,64.53,"NAN","NAN",433.8,3.012,72.4,0,0,0
"2018-04-22 21:25:00",1475,64.25,"NAN","NAN",433.9,3.371,80.6,0,0,0
"2018-04-22 21:30:00",1476,64.02,"NAN","NAN",433.9,2.819,76.16,0,0,0
"2018-04-22 21:35:00",1477,63.75,"NAN","NAN",434.1,3.397,74.71,0,0,0
"2018-04-22 21:40:00",1478,63.52,"NAN","NAN",434.2,3.296,78.74,0,0,0
"2018-04-22 21:45:00",1479,63.3,"NAN","NAN",434.3,3.178,77.96,0,0,0
"2018-04-22 21:50:00",1480,63.12,"NAN","NAN",434.3,3.894,79.07,0,0,0
"2018-04-22 21:55:00",1481,62.93,"NAN","NAN",434.4,3.878,76.11,0,0,0
"2018-04-22 22:00:00",1482,62.76,"NAN","NAN",434.5,3.881,80.4,0,0,0
"2018-04-22 22:05:00",1483,62.57,"NAN","NAN",434.6,3.78,77.27,0,0,0
"2018-04-22 22:10:00",1484,62.44,"NAN","NAN",434.6,3.521,90,0,0,0
"2018-04-22 22:15:00",1485,62.26,"NAN","NAN",434.8,3.234,77.02,0,0,0
"2018-04-22 22:20:00",1486,62.08,"NAN","NAN",434.9,4.041,81.4,0,0,0
"2018-04-22 22:25:00",1487,61.9,"NAN","NAN",435,3.815,77.55,0,0,0
"2018-04-22 22:30:00",1488,61.77,"NAN","NAN",435.1,3.348,71.75,0,0,0
"2018-04-22 22:35:00",1489,61.59,"NAN","NAN",435.2,2.688,81.3,0,0,0
"2018-04-22 22:40:00",1490,61.41,"NAN","NAN",435.3,3.574,70.08,0,0,0
"2018-04-22 22:45:00",1491,61.23,"NAN","NAN",435.4,3.976,78.78,0,0,0
"2018-04-22 22:50:00",1492,61.06,"NAN","NAN",435.5,3.708,78.66,0,0,0
"2018-04-22 22:55:00",1493,60.88,"NAN","NAN",435.6,3.616,87.1,0,0,0
"2018-04-22 23:00:00",1494,60.7,"NAN","NAN",435.8,4.168,82.4,0,0,0
"2018-04-22 23:05:00",1495,60.53,"NAN","NAN",435.9,4.064,92.1,0,0,0
"2018-04-22 23:10:00",1496,60.31,"NAN","NAN",436,2.963,86,0,0,0
"2018-04-22 23:15:00",1497,60.22,"NAN","NAN",436.1,2.025,111.4,0,0,0
"2018-04-22 23:20:00",1498,60.13,"NAN","NAN",436.1,1.96,100.1,0,0,0
"2018-04-22 23:25:00",1499,60.09,"NAN","NAN",436,3.554,88.8,0,0,0
"2018-04-22 23:30:00",1500,60,"NAN","NAN",436,3.59,91.5,0,0,0
"2018-04-22 23:35:00",1501,59.87,"NAN","NAN",436.1,3.717,91.6,0,0,0
"2018-04-22 23:40:00",1502,59.82,"NAN","NAN",436.1,3.123,90.6,0,0,0
"2018-04-22 23:45:00",1503,59.73,"NAN","NAN",436.2,3.845,94.4,0,0,0
"2018-04-22 23:50:00",1504,59.69,"NAN","NAN",436.2,3.319,88,0,0,0
"2018-04-22 23:55:00",1505,59.73,"NAN","NAN",436.1,3.646,97.7,0,0,0
"2018-04-23 00:00:00",1506,59.73,"NAN","NAN",435.9,3.982,86.4,0,0,0
"2018-04-23 00:05:00",1507,59.78,"NAN","NAN",435.9,4.655,91,0,0,0
"2018-04-23 00:10:00",1508,59.82,"NAN","NAN",435.8,4.06,97.5,0,0,0
"2018-04-23 00:15:00",1509,59.91,"NAN","NAN",435.7,3.208,106.7,0,0,0
"2018-04-23 00:20:00",1510,59.95,"NAN","NAN",435.6,2.368,105.8,0,0,0
"2018-04-23 00:25:00",1511,60.04,"NAN","NAN",435.5,2.47,114.8,0,0,0
"2018-04-23 00:30:00",1512,60.17,"NAN","NAN",435.4,2.483,118.4,0,0,0
"2018-04-23 00:35:00",1513,60.31,"NAN","NAN",435.2,2.127,115.2,0,0,0
"2018-04-23 00:40:00",1514,60.44,"NAN","NAN",435.1,1.95,163.8,0,0,0
"2018-04-23 00:45:00",1515,60.57,"NAN","NAN",435,7.739,225.4,0,0,0
"2018-04-23 00:50:00",1516,60.66,"NAN","NAN",435,5.089,212.1,0,0,0
"2018-04-23 00:55:00",1517,60.44,"NAN","NAN",435.2,4.103,193.5,0,0,0
"2018-04-23 01:00:00",1518,60.31,"NAN","NAN",435.5,8.16,243.6,0,0,0
"2018-04-23 01:05:00",1519,60.13,"NAN","NAN",435.8,4.256,237.2,0,0,0
"2018-04-23 01:10:00",1520,59.87,"NAN","NAN",436.3,1.258,190.7,0,0,0
"2018-04-23 01:15:00",1521,59.65,"NAN","NAN",436.5,1.369,46.03,0,0,0
"2018-04-23 01:20:00",1522,59.52,"NAN","NAN",436.5,2.241,269.6,0,0,0
"2018-04-23 01:25:00",1523,59.47,"NAN","NAN",436.3,2.989,298,0,0,0
"2018-04-23 01:30:00",1524,59.52,"NAN","NAN",436,5.887,310,0,0,0
"2018-04-23 01:35:00",1525,59.65,"NAN","NAN",435.7,4.162,332.9,0,0,0
"2018-04-23 01:40:00",1526,59.73,"NAN","NAN",435.6,5.328,87.4,0,0,0
"2018-04-23 01:45:00",1527,59.73,"NAN","NAN",435.6,4.077,3.615,0,0,0
"2018-04-23 01:50:00",1528,59.73,"NAN","NAN",435.8,3.335,354.4,0,0,0
"2018-04-23 01:55:00",1529,59.65,"NAN","NAN",436,3.293,343.7,0,0,0
"2018-04-23 02:00:00",1530,59.56,"NAN","NAN",436.1,3.74,3.519,0,0,0
"2018-04-23 02:05:00",1531,59.43,"NAN","NAN",436.3,3.446,30.58,0,0,0
"2018-04-23 02:10:00",1532,59.34,"NAN","NAN",436.4,2.777,21.91,0,0,0
"2018-04-23 02:15:00",1533,59.21,"NAN","NAN",436.5,1.771,48.51,0,0,0
"2018-04-23 02:20:00",1534,59.08,"NAN","NAN",436.6,3.002,250.7,0,0,0
"2018-04-23 02:25:00",1535,58.99,"NAN","NAN",436.6,2.806,295.7,0,0,0
"2018-04-23 02:30:00",1536,58.86,"NAN","NAN",436.7,2.744,20.77,0,0,0
"2018-04-23 02:35:00",1537,58.73,"NAN","NAN",436.7,3.45,256.8,0,0,0
"2018-04-23 02:40:00",1538,58.65,"NAN","NAN",436.7,3.123,259.7,0,0,0
"2018-04-23 02:45:00",1539,58.56,"NAN","NAN",436.9,4.73,271.9,0,0,0
"2018-04-23 02:50:00",1540,58.43,"NAN","NAN",437,2.261,302.1,0,0,0
"2018-04-23 02:55:00",1541,58.3,"NAN","NAN",437.2,2.891,329.9,0,0,0
"2018-04-23 03:00:00",1542,58.17,"NAN","NAN",437.2,4.691,263.4,0,0,0
"2018-04-23 03:05:00",1543,58.04,"NAN","NAN",437.4,5.361,267.5,0,0,0
"2018-04-23 03:10:00",1544,57.87,"NAN","NAN",435.3,7.909,301.9,0,0,0
"2018-04-23 03:15:00",1545,57.7,"NAN","NAN",434.6,7.134,318,0,0,0
"2018-04-23 03:20:00",1546,57.44,"NAN","NAN",437.4,6.331,314.2,0,0,0
"2018-04-23 03:25:00",1547,57.1,"NAN","NAN",436.6,7.481,275.8,0,0,0
"2018-04-23 03:30:00",1548,56.84,"NAN","NAN",436.1,11.08,288.2,0,0,0
"2018-04-23 03:35:00",1549,56.59,"NAN","NAN",436.1,9.62,309.8,0,0,0
"2018-04-23 03:40:00",1550,56.24,"NAN","NAN",436.2,11.65,290.7,0,0,0
"2018-04-23 03:45:00",1551,55.91,"NAN","NAN",436.5,10.08,304.5,0,0,0
"2018-04-23 03:50:00",1552,55.57,"NAN","NAN",436,11.22,323.1,0,0,0
"2018-04-23 03:55:00",1553,55.23,"NAN","NAN",436.4,11.23,319,0,0,0
"2018-04-23 04:00:00",1554,54.85,"NAN","NAN",436.6,12.15,324.6,0,0,0.1
"2018-04-23 04:05:00",1555,54.52,"NAN","NAN",436.5,11.55,330.4,0,0,0
"2018-04-23 04:10:00",1556,54.27,"NAN","NAN",437.9,10.37,311.1,0,0,0
"2018-04-23 04:15:00",1557,54.02,"NAN","NAN",436.8,9.57,327.3,0,0,0
"2018-04-23 04:20:00",1558,53.81,"NAN","NAN",436.8,7.317,327,0,0,0
"2018-04-23 04:25:00",1559,53.6,"NAN","NAN",437.4,9.87,323.5,0,0,0
"2018-04-23 04:30:00",1560,53.35,"NAN","NAN",437.6,10.21,321.5,0,0,0
"2018-04-23 04:35:00",1561,53.15,"NAN","NAN",437.6,13.52,297.1,0,0,0
"2018-04-23 04:40:00",1562,52.86,"NAN","NAN",437.3,11.03,313,0,0,0
"2018-04-23 04:45:00",1563,52.61,"NAN","NAN",437.9,11.41,325,0,0,0
"2018-04-23 04:50:00",1564,52.32,"NAN","NAN",437.3,10.26,326.5,0,0,0
"2018-04-23 04:55:00",1565,51.91,"NAN","NAN",438.3,11.38,317.1,0,0,0.6
"2018-04-23 05:00:00",1566,51.42,"NAN","NAN",438.9,10.47,329.3,0,0,0
"2018-04-23 05:05:00",1567,50.89,"NAN","NAN",439.2,11.12,326.5,0,0,0.1
"2018-04-23 05:10:00",1568,50.4,"NAN","NAN",439.5,9.4,337.1,0,0,0
"2018-04-23 05:15:00",1569,49.91,"NAN","NAN",392.6,8.39,326.3,0,0,0
"2018-04-23 05:20:00",1570,49.51,"NAN","NAN",385.2,5.88,340.9,0,0,0
"2018-04-23 05:25:00",1571,49.19,"NAN","NAN",375.3,6.909,14.98,0,0,0
"2018-04-23 05:30:00",1572,48.86,"NAN","NAN",375.3,5.089,27.35,0,0,0
"2018-04-23 05:35:00",1573,48.58,"NAN","NAN",375.3,6.011,11.48,0,0,0
"2018-04-23 05:40:00",1574,48.38,"NAN","NAN",375.3,5.472,69.13,0,0,0
"2018-04-23 05:45:00",1575,48.18,"NAN","NAN",375.3,6.207,65.03,0,0,0
"2018-04-23 05:50:00",1576,48.06,"NAN","NAN",375.3,4.172,65.01,0,0,0
"2018-04-23 05:55:00",1577,47.98,"NAN","NAN",375.3,6.746,79.24,0,0,0
"2018-04-23 06:00:00",1578,48.02,"NAN","NAN",375.3,4.446,84.3,0,0,0
"2018-04-23 06:05:00",1579,48.1,"NAN","NAN",375.3,3.891,86.6,0,0,0
"2018-04-23 06:10:00",1580,48.22,"NAN","NAN",375.3,4.642,77.63,0,0,0
"2018-04-23 06:15:00",1581,48.38,"NAN","NAN",375.3,3.662,92.9,0,0,0
"2018-04-23 06:20:00",1582,48.54,"NAN","NAN",375.3,6.791,73.69,0,8.14216E-05,0
"2018-04-23 06:25:00",1583,48.7,"NAN","NAN",375.3,4.175,76.66,0.001,0.0001424857,0
"2018-04-23 06:30:00",1584,48.82,"NAN","NAN",375.3,5.586,85.3,0.001,0.0002035479,0
"2018-04-23 06:35:00",1585,48.95,"NAN","NAN",375.3,5.25,84.6,0.002,0.0003358471,0
"2018-04-23 06:40:00",1586,49.03,"NAN","NAN",375.3,4.165,83.7,0.003,0.0006818654,0
"2018-04-23 06:45:00",1587,49.1,"NAN","NAN",375.3,3.172,87.1,0.004,0.001119476,0
"2018-04-23 06:50:00",1588,49.14,"NAN","NAN",375.3,3.162,80.2,0.006,0.001669033,0
"2018-04-23 06:55:00",1589,49.14,"NAN","NAN",375.3,2.058,78.59,0.009,0.002401777,0
"2018-04-23 07:00:00",1590,49.1,"NAN","NAN",375.3,2.326,80.8,0.012,0.003215937,0
"2018-04-23 07:05:00",1591,49.03,"NAN","NAN",375.3,1.748,92.4,0.014,0.003948681,0
"2018-04-23 07:10:00",1592,48.95,"NAN","NAN",375.3,0.598,146.9,0.016,0.004518594,0
"2018-04-23 07:15:00",1593,48.82,"NAN","NAN",375.3,1.222,160.2,0.02,0.005363286,0
"2018-04-23 07:20:00",1594,48.7,"NAN","NAN",375.3,1.637,177.4,0.025,0.006808422,0
"2018-04-23 07:25:00",1595,48.66,"NAN","NAN",375.3,1.555,164.1,0.033,0.009037188,0
"2018-04-23 07:30:00",1596,48.66,"NAN","NAN",375.3,1.228,87,0.137,0.02051686,0
"2018-04-23 07:35:00",1597,48.74,"NAN","NAN",375.4,1.457,123.1,0.154,0.04395452,0
"2018-04-23 07:40:00",1598,48.99,"NAN","NAN",375.4,0.83,152.8,0.044,0.0313452,0
"2018-04-23 07:45:00",1599,49.1,"NAN","NAN",375.4,1.673,171.2,0.047,0.01481773,0
"2018-04-23 07:50:00",1600,49.19,"NAN","NAN",375.4,2.048,187.2,0.153,0.02468944,0
"2018-04-23 07:55:00",1601,49.31,"NAN","NAN",375.4,1.228,164.6,0.221,0.03852,0
"2018-04-23 08:00:00",1602,49.59,"NAN","NAN",375.5,2.172,176.9,0.059,0.04467709,0
"2018-04-23 08:05:00",1603,49.87,"NAN","NAN",375.3,1.16,174.3,0.246,0.05408065,0
"2018-04-23 08:10:00",1604,50.24,"NAN","NAN",375.3,1.049,186.7,0.265,0.07657185,0
"2018-04-23 08:15:00",1605,50.73,"NAN","NAN",375.3,3.054,328.2,0.284,0.08164001,0
"2018-04-23 08:20:00",1606,51.09,"NAN","NAN",375.4,3.09,342.8,0.3,0.06848112,0
"2018-04-23 08:25:00",1607,51.38,"NAN","NAN",375.4,2.803,4.341,0.317,0.09244799,0
"2018-04-23 08:30:00",1608,51.62,"NAN","NAN",375.3,2.875,33.62,0.337,0.09850331,0
"2018-04-23 08:35:00",1609,51.91,"NAN","NAN",375.4,3.139,14.13,0.354,0.1040481,0
"2018-04-23 08:40:00",1610,52.2,"NAN","NAN",375.5,2.025,345.3,0.371,0.1090572,0
"2018-04-23 08:45:00",1611,52.57,"NAN","NAN",375.4,3.136,11.46,0.388,0.1138889,0
"2018-04-23 08:50:00",1612,52.94,"NAN","NAN",375.4,2.443,330.8,0.4,0.1180689,0
"2018-04-23 08:55:00",1613,53.31,"NAN","NAN",375.5,1.908,14.42,0.417,0.1228835,0
"2018-04-23 09:00:00",1614,53.73,"NAN","NAN",375.3,2.92,7.428,0.435,0.1283033,0
"2018-04-23 09:05:00",1615,54.19,"NAN","NAN",375.3,2.486,316.5,0.452,0.1334211,0
"2018-04-23 09:10:00",1616,54.6,"NAN","NAN",375.4,2.212,1.158,0.467,0.1379357,0
"2018-04-23 09:15:00",1617,54.98,"NAN","NAN",375.6,2.443,34.17,0.483,0.1428991,0
"2018-04-23 09:20:00",1618,55.4,"NAN","NAN",375.4,2.127,51.74,0.498,0.147385,0
"2018-04-23 09:25:00",1619,55.87,"NAN","NAN",375.4,2.316,4.243,0.515,0.1518916,0
"2018-04-23 09:30:00",1620,56.33,"NAN","NAN",375.5,1.865,2.17,0.536,0.1577615,0
"2018-04-23 09:35:00",1621,56.8,"NAN","NAN",375.4,0.637,308.1,0.546,0.1622645,0
"2018-04-23 09:40:00",1622,57.27,"NAN","NAN",375.3,1.81,251.7,0.559,0.1665167,0
"2018-04-23 09:45:00",1623,57.78,"NAN","NAN",375.5,0.8,47.54,0.589,0.1723076,0
"2018-04-23 09:50:00",1624,58.3,"NAN","NAN",375.3,1.718,296.4,0.596,0.1777053,0
"2018-04-23 09:55:00",1625,58.82,"NAN","NAN",375.3,1.646,262,0.612,0.1820073,0
"2018-04-23 10:00:00",1626,59.38,"NAN","NAN",375.3,0.487,267.7,0.641,0.1804225,0
"2018-04-23 10:05:00",1627,59.95,"NAN","NAN",375.3,1.356,45.34,0.648,0.1936524,0
"2018-04-23 10:10:00",1628,60.57,"NAN","NAN",375.3,1.205,26.03,0.667,0.1968928,0
"2018-04-23 10:15:00",1629,61.1,"NAN","NAN",375.3,2.084,274.8,0.681,0.2027461,0
"2018-04-23 10:20:00",1630,61.59,"NAN","NAN",375.3,0.402,151,0.699,0.2065371,0
"2018-04-23 10:25:00",1631,62.13,"NAN","NAN",375.3,1.143,322.2,0.728,0.2144827,0
"2018-04-23 10:30:00",1632,62.67,"NAN","NAN",375.3,1.855,16.53,0.76,0.2129613,0
"2018-04-23 10:35:00",1633,63.16,"NAN","NAN",375.3,2.136,274.9,0.774,0.2340826,0
"2018-04-23 10:40:00",1634,63.57,"NAN","NAN",375.3,4.07,268.1,0.793,0.2350149,0
"2018-04-23 10:45:00",1635,63.84,"NAN","NAN",375.3,2.251,228.9,0.77,0.2315823,0
"2018-04-23 10:50:00",1636,64.16,"NAN","NAN",375.4,0.8,191.5,0.794,0.2341023,0
"2018-04-23 10:55:00",1637,64.48,"NAN","NAN",375.4,3.048,253.3,0.815,0.2417808,0
"2018-04-23 11:00:00",1638,64.81,"NAN","NAN",375.4,3.495,262.8,0.847,0.2485786,0
"2018-04-23 11:05:00",1639,65.04,"NAN","NAN",375.4,3.76,278.4,0.888,0.2614682,0
"2018-04-23 11:10:00",1640,65.18,"NAN","NAN",431.5,3.005,301.1,0.487,0.1689197,0
"2018-04-23 11:15:00",1641,65.18,"NAN","NAN",431.7,0.48,315.3,0.153,0.1712984,0
"2018-04-23 11:20:00",1642,65.08,"NAN","NAN",432.1,3.319,283.1,0.259,0.1191839,0
"2018-04-23 11:25:00",1643,64.85,"NAN","NAN",432.4,3.368,291.7,0.876,0.228445,0
"2018-04-23 11:30:00",1644,64.81,"NAN","NAN",432.4,3.655,332,0.2,0.249734,0
"2018-04-23 11:35:00",1645,64.67,"NAN","NAN",432.5,4.364,254.3,0.886,0.205997,0
"2018-04-23 11:40:00",1646,64.62,"NAN","NAN",432.5,5.949,318.3,0.886,0.2675663,0
"2018-04-23 11:45:00",1647,64.57,"NAN","NAN",432.5,3.11,276.6,0.526,0.2553256,0
"2018-04-23 11:50:00",1648,64.53,"NAN","NAN",432.4,2.607,295.1,0.894,0.2678916,0
"2018-04-23 11:55:00",1649,64.53,"NAN","NAN",432.5,2.587,351.5,0.899,0.2692032,0
"2018-04-23 12:00:00",1650,64.57,"NAN","NAN",432.3,5.086,271.4,0.905,0.27084,0
"2018-04-23 12:05:00",1651,64.62,"NAN","NAN",432.3,4.038,298.9,0.913,0.2729242,0
"2018-04-23 12:10:00",1652,64.67,"NAN","NAN",432.2,2.682,284.6,0.919,0.2749677,0
"2018-04-23 12:15:00",1653,64.76,"NAN","NAN",432.2,0.147,1.783,0.924,0.276513,0
"2018-04-23 12:20:00",1654,64.94,"NAN","NAN",432,2.163,275.2,0.93,0.2783226,0
"2018-04-23 12:25:00",1655,65.22,"NAN","NAN",431.8,2.63,256.1,0.932,0.2795121,0
"2018-04-23 12:30:00",1656,65.41,"NAN","NAN",431.6,3.293,232.5,0.933,0.2806,0
"2018-04-23 12:35:00",1657,65.64,"NAN","NAN",431.3,1.771,269.4,0.942,0.2809457,0
"2018-04-23 12:40:00",1658,65.78,"NAN","NAN",431.3,2.894,256.2,0.943,0.2829485,0
"2018-04-23 12:45:00",1659,65.87,"NAN","NAN",431.3,2.845,272.9,0.944,0.283345,0
"2018-04-23 12:50:00",1660,66.01,"NAN","NAN",431.2,3.989,249,0.95,0.2844938,0
"2018-04-23 12:55:00",1661,66.1,"NAN","NAN",432,3.492,282.3,0.963,0.2872998,0
"2018-04-23 13:00:00",1662,66.2,"NAN","NAN",432,1.65,284.3,0.984,0.2916153,0
"2018-04-23 13:05:00",1663,66.34,"NAN","NAN",431.8,1.983,314.9,1.072,0.3002827,0
"2018-04-23 13:10:00",1664,66.38,"NAN","NAN",431.8,2.754,228,1.005,0.2386,0
"2018-04-23 13:15:00",1665,66.48,"NAN","NAN",431.9,3.652,264.4,0.97,0.2965921,0
"2018-04-23 13:20:00",1666,66.57,"NAN","NAN",431.8,4.07,195.1,0.981,0.2526708,0
"2018-04-23 13:25:00",1667,66.57,"NAN","NAN",431.8,1.633,333,0.961,0.2898083,0
"2018-04-23 13:30:00",1668,66.57,"NAN","NAN",432,4.577,239.7,0.961,0.2884635,0
"2018-04-23 13:35:00",1669,66.62,"NAN","NAN",431.9,3.649,264.3,0.96,0.2881469,0
"2018-04-23 13:40:00",1670,66.62,"NAN","NAN",432.1,5.919,268,0.956,0.2873635,0
"2018-04-23 13:45:00",1671,66.57,"NAN","NAN",432.1,3.868,193.5,0.946,0.2858588,0
"2018-04-23 13:50:00",1672,66.53,"NAN","NAN",432.2,4.064,204.3,0.953,0.2859399,0
"2018-04-23 13:55:00",1673,66.43,"NAN","NAN",432.3,3.054,250.6,0.949,0.2851673,0
"2018-04-23 14:00:00",1674,66.38,"NAN","NAN",432.3,3.59,242.5,0.947,0.2847302,0
"2018-04-23 14:05:00",1675,66.38,"NAN","NAN",432.2,6.458,244.5,0.94,0.2835816,0
"2018-04-23 14:10:00",1676,66.38,"NAN","NAN",432.2,3.619,252.9,0.938,0.2822906,0
"2018-04-23 14:15:00",1677,66.34,"NAN","NAN",432.3,4.564,231.2,0.933,0.2806947,0
"2018-04-23 14:20:00",1678,66.34,"NAN","NAN",432.3,3.642,234.9,0.929,0.2794139,0
"2018-04-23 14:25:00",1679,66.38,"NAN","NAN",432.2,5.828,235.6,0.926,0.2783529,0
"2018-04-23 14:30:00",1680,66.38,"NAN","NAN",432.3,4.165,230.1,0.921,0.2767856,0
"2018-04-23 14:35:00",1681,66.38,"NAN","NAN",432.3,5.348,236.3,0.914,0.2749942,0
"2018-04-23 14:40:00",1682,66.38,"NAN","NAN",432.3,3.842,192.4,0.907,0.2727365,0
"2018-04-23 14:45:00",1683,66.43,"NAN","NAN",432.3,5.259,239.7,0.9,0.2708555,0
"2018-04-23 14:50:00",1684,66.43,"NAN","NAN",432.3,3.443,278.3,0.892,0.2685478,0
"2018-04-23 14:55:00",1685,66.48,"NAN","NAN",432.2,5.22,276.6,0.883,0.2661487,0
"2018-04-23 15:00:00",1686,66.57,"NAN","NAN",432.1,3.116,241.6,0.876,0.2636887,0
"2018-04-23 15:05:00",1687,66.67,"NAN","NAN",432,4.074,259.9,0.867,0.2612695,0
"2018-04-23 15:10:00",1688,66.81,"NAN","NAN",432,4.106,203.7,0.86,0.2589011,0
"2018-04-23 15:15:00",1689,66.95,"NAN","NAN",431.8,5.119,204,0.851,0.2554653,0
"2018-04-23 15:20:00",1690,67,"NAN","NAN",431.8,5.472,251.5,0.843,0.2536763,0
"2018-04-23 15:25:00",1691,67.04,"NAN","NAN",431.8,3.838,297.4,0.83,0.2500576,0
"2018-04-23 15:30:00",1692,67.04,"NAN","NAN",431.8,3.721,255.7,0.676,0.1983587,0
"2018-04-23 15:35:00",1693,67,"NAN","NAN",431.9,4.537,267.1,0.62,0.1933575,0
"2018-04-23 15:40:00",1694,66.95,"NAN","NAN",431.9,4.24,234.3,0.816,0.2346984,0
"2018-04-23 15:45:00",1695,67,"NAN","NAN",431.9,4.24,259.5,0.779,0.2397402,0
"2018-04-23 15:50:00",1696,67.04,"NAN","NAN",431.8,3.44,302.7,0.754,0.2239642,0
"2018-04-23 15:55:00",1697,67.14,"NAN","NAN",431.6,2.813,301.7,0.75,0.2222056,0
"2018-04-23 16:00:00",1698,67.23,"NAN","NAN",431.5,2.515,271.7,0.766,0.2271458,0
"2018-04-23 16:05:00",1699,67.42,"NAN","NAN",431.2,4.247,264,0.746,0.2256515,0
"2018-04-23 16:10:00",1700,67.52,"NAN","NAN",431,6.461,269.5,0.65,0.2186682,0
"2018-04-23 16:15:00",1701,67.61,"NAN","NAN",431,4.907,260.9,0.374,0.1315242,0
"2018-04-23 16:20:00",1702,67.52,"NAN","NAN",431.2,5.913,323.6,0.73,0.1807428,0
"2018-04-23 16:25:00",1703,67.42,"NAN","NAN",431.5,2.639,272.7,0.703,0.2108819,0
"2018-04-23 16:30:00",1704,67.42,"NAN","NAN",431.4,4.946,254.5,0.642,0.2008491,0
"2018-04-23 16:35:00",1705,67.42,"NAN","NAN",431.3,4.952,244.2,0.659,0.185683,0
"2018-04-23 16:40:00",1706,67.42,"NAN","NAN",431.2,3.064,267.9,0.579,0.1782728,0
"2018-04-23 16:45:00",1707,67.47,"NAN","NAN",431.1,4.093,310.2,0.594,0.1733427,0
"2018-04-23 16:50:00",1708,67.52,"NAN","NAN",431.1,3.94,293.3,0.583,0.1823692,0
